date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,movingAverage,standardDeviation,BollingerBandsUpper,BollingerBandsLower,change,gain,loss,AvgU,AvgD,rs,rsi
2019-04-12,5066.822295884877,5097.701146442919,4902.752738488493,5030.2247976921735,48920.56328570731,5066.822295884877,5097.701146442919,4902.752738488493,5030.2247976921735,48920.56328570731,0.0,1.0,4616.567377622196,538.2572832544499,5693.081944131096,3540.052811113296,32.11577214256613,32.11577214256613,0.0,67.20328962425162,31.786593200223876,2.114202336844903,67.88904856409775
2019-04-13,5059.797663527647,5115.102046879663,5021.584666211777,5064.580639625811,25362.63949381,5059.797663527647,5115.102046879663,5021.584666211777,5064.580639625811,25362.63949381,0.0,1.0,4669.8171626754565,526.0501886824208,5721.917540040298,3617.716785310615,-7.024632357230075,0.0,7.024632357230075,62.40305465109079,30.01788171143861,2.078862700938404,67.52047437207217
2019-04-14,5146.0760314650215,5167.701009339652,5011.002042794038,5059.187815347374,24436.94171395,5146.0760314650215,5167.701009339652,5011.002042794038,5059.187815347374,24436.94171395,0.0,1.0,4730.434844182373,506.2423054871253,5742.919455156623,3717.9502332081224,86.27836793737424,86.27836793737424,0.0,64.10843417153961,27.873747303478712,2.2999575002797963,69.69657942821348
2019-04-15,5029.984255008443,5181.95264396918,4956.38504300454,5149.608098540267,40943.1891555037,5029.984255008443,5181.95264396918,4956.38504300454,5149.608098540267,40943.1891555037,0.0,1.0,4784.487394214957,475.1673232584391,5734.822040731835,3834.1527476980787,-116.09177645657837,0.0,116.09177645657837,59.529260302143925,34.17503510012868,1.7418931722448991,63.52884896747238
2019-04-16,5180.81991188765,5205.5299651328505,5016.069449479232,5033.121960778354,45476.26312597359,5180.81991188765,5205.5299651328505,5016.069449479232,5033.121960778354,45476.26312597359,0.0,1.0,4841.3186684672855,449.2300799038428,5739.778828274972,3942.8585086596,150.8356568792069,150.8356568792069,0.0,66.05114577193415,31.73396116440521,2.081402489583344,67.54724501649844
2019-04-17,5213.25278286381,5245.32461845046,5161.683213335708,5186.976638161475,61664.9136059717,5213.25278286381,5245.32461845046,5161.683213335708,5186.976638161475,61664.9136059717,0.0,1.0,4900.185487160286,413.8841541555582,5727.953795471402,4072.41717884917,32.4328709761603,32.4328709761603,0.0,63.64984042937887,29.467249652661984,2.160019722900367,68.35462789193707
2019-04-18,5270.385431391476,5299.734958568709,5210.903045640031,5214.380315704322,54451.0157658138,5270.385431391476,5299.734958568709,5210.903045640031,5214.380315704322,54451.0157658138,0.0,1.0,4958.110220297923,377.19433141904847,5712.49888313602,4203.721557459826,57.13264852766588,57.13264852766588,0.0,63.18432672211366,27.36244610604327,2.3091622173413353,69.78087097817087
2019-04-19,5268.856061352273,5321.969677080171,5185.872572901926,5268.276355894746,49673.5812672991,5268.856061352273,5321.969677080171,5185.872572901926,5268.276355894746,49673.5812672991,0.0,1.0,5015.766500525259,326.36031816936634,5668.487136863992,4363.045864186526,-1.5293700392030587,0.0,1.5293700392030587,58.67116052767698,25.517226386983257,2.299276560778803,69.69032508860224
2019-04-20,5302.03960330776,5346.783915238872,5243.55482163335,5270.063427849809,42361.9331601217,5302.03960330776,5346.783915238872,5243.55482163335,5270.063427849809,42361.9331601217,0.0,1.0,5075.450463940996,252.46499690547063,5580.380457751938,4570.5204701300545,33.18354195548727,33.18354195548727,0.0,56.85061634394914,23.694567359341594,2.399310165987722,70.58226666087604
2019-04-21,5269.056108264305,5323.513331891901,5188.995425250365,5300.867059813674,51605.420975255605,5269.056108264305,5323.513331891901,5188.995425250365,5300.867059813674,51605.420975255605,0.0,1.0,5131.410715783678,131.61963397818775,5394.649983740053,4868.1714478273025,-32.98349504345515,0.0,32.98349504345515,52.789858033667066,24.35806219392114,2.167243749252001,68.42680642321365
2019-04-22,5370.29743410509,5416.749112826103,5227.663816650416,5273.586770619176,63844.6582303191,5370.29743410509,5416.749112826103,5227.663816650416,5273.586770619176,63844.6582303191,0.0,1.0,5155.651043255388,128.55252136969096,5412.75608599477,4898.546000516006,101.24132584078507,101.24132584078507,0.0,56.25067716274692,22.618200608641057,2.4869651718119834,71.3217669025253
2019-04-23,5514.929733123934,5618.882484099884,5350.467167615734,5376.880692982397,83474.1645000494,5514.929733123934,5618.882484099884,5350.467167615734,5376.880692982397,83474.1645000494,0.0,1.0,5182.471017380212,144.60698931768016,5471.684996015572,4893.257038744852,144.6322990188437,144.6322990188437,0.0,62.56365015246813,21.00261485088098,2.9788505191697032,74.8671131226946
2019-04-24,5431.4462078776505,5610.041894183331,5354.9231002361885,5510.256561678759,84743.46480440581,5431.4462078776505,5610.041894183331,5354.9231002361885,5510.256561678759,84743.46480440581,0.0,1.0,5208.654358716672,139.57345717873721,5487.801273074146,4929.5074443591975,-83.48352524628353,0.0,83.48352524628353,58.09481799872041,25.465537021981163,2.281311324735643,69.52437909619672
2019-04-25,5188.625698772417,5511.262845059028,5065.941197724318,5436.965976409705,77464.15503628751,5188.625698772417,5511.262845059028,5065.941197724318,5436.965976409705,77464.15503628751,0.0,1.0,5216.795156772924,132.93801264875157,5482.671182070428,4950.919131475421,-242.8205091052332,0.0,242.8205091052332,53.94518814166895,40.99089217078489,1.316028641604363,56.8226410487187
2019-04-26,5314.998741533696,5481.672367296042,5144.372514256076,5205.015846992062,84284.0889829596,5314.998741533696,5481.672367296042,5144.372514256076,5205.015846992062,84284.0889829596,0.0,1.0,5229.674721851408,129.10616292336024,5487.887047698129,4971.462396004687,126.37304276127907,126.37304276127907,0.0,59.11860632878396,38.062971301443106,1.5531789638961413,60.833141188269714
2019-04-27,5299.022988779308,5348.062133744909,5253.6974664185445,5309.174225155592,23679.64320726,5299.022988779308,5348.062133744909,5253.6974664185445,5309.174225155592,23679.64320726,0.0,1.0,5235.285405015079,129.58268431307337,5494.450773641226,4976.120036388932,-15.97575275438794,0.0,15.97575275438794,54.89584873387082,36.48531283379631,1.5046012893994116,60.073485379391705
2019-04-28,5338.624048963304,5384.018030866948,5276.876320466686,5310.158826696238,25994.04083699,5338.624048963304,5384.018030866948,5276.876320466686,5310.158826696238,25994.04083699,0.0,1.0,5239.087584485938,131.5267620073214,5502.141108500581,4976.034060471296,39.60106018399529,39.60106018399529,0.0,53.80336383745114,33.87921905995372,1.5880933897041438,61.361517942970586
2019-04-29,5280.234154937357,5352.712023863166,5203.447085028635,5326.020509229884,33406.89259973,5280.234154937357,5352.712023863166,5203.447085028635,5326.020509229884,33406.89259973,0.0,1.0,5244.550323167723,130.81605727917284,5506.182437726069,4982.918208609377,-58.38989402594689,0.0,58.38989402594689,49.96026642049035,35.62998155752466,1.4021973696458254,58.37144721595304
2019-04-30,5368.82432214855,5387.562375243983,5233.854691427091,5274.0722094186485,35650.00851247,5368.82432214855,5387.562375243983,5233.854691427091,5274.0722094186485,35650.00851247,0.0,1.0,5247.439999946844,132.98225963412352,5513.404519215092,4981.475480678597,88.59016721119315,88.59016721119315,0.0,52.7195450483977,33.08498287484433,1.593458435442692,61.441448749137
2019-05-01,5420.0896708474575,5443.811868611532,5358.100876910302,5367.348827845256,27749.72922674,5420.0896708474575,5443.811868611532,5358.100876910302,5367.348827845256,27749.72922674,0.0,1.0,5266.709157302102,128.37603371816238,5523.461224738427,5009.957089865777,51.265348698907474,51.265348698907474,0.0,52.61567388057697,30.721769812355443,1.7126511331198246,63.13569453179561
2019-05-02,5545.697488248552,5590.235084334595,5426.033480300644,5441.491804492167,40036.51060533,5545.697488248552,5590.235084334595,5426.033480300644,5441.491804492167,40036.51060533,0.0,1.0,5290.652916920286,133.6809582895233,5558.014833499333,5023.291000341239,125.60781740109451,125.60781740109451,0.0,57.82939841775679,28.52735768290149,2.0271557941175233,66.96569096498979
2019-05-03,5811.72926207863,5909.586915375241,5511.246641602073,5535.711420570198,80049.44341706,5811.72926207863,5909.586915375241,5511.246641602073,5535.711420570198,80049.44341706,0.0,1.0,5328.249496847834,166.93801664004044,5662.125530127915,4994.373463567753,266.03177383007824,266.03177383007824,0.0,72.70099666149403,26.489689276979952,2.7445016776649243,73.29417674013165
2019-05-04,5864.642456111472,5940.605003123004,5621.274419067374,5796.914693533197,57646.81338786999,5864.642456111472,5940.605003123004,5621.274419067374,5796.914693533197,57646.81338786999,0.0,1.0,5364.1778180801575,199.76447665359768,5763.706771387353,4964.648864772962,52.9131940328416,52.9131940328416,0.0,71.28758218801887,24.59756861433853,2.8981556391091265,74.34684264611515
2019-05-05,5812.503394397465,5879.851689616895,5731.144815097512,5867.516978950556,34188.03715595,5812.503394397465,5879.851689616895,5731.144815097512,5867.516978950556,34188.03715595,0.0,1.0,5403.303775049609,207.35232552693986,5818.008426103488,4988.599123995729,-52.13906171400686,0.0,52.13906171400686,66.19561203173181,26.564818121457694,2.491852634905202,71.36190714339386
2019-05-06,5783.077398771481,5845.843103104729,5657.002549819393,5806.84181362933,39020.2020361469,5783.077398771481,5845.843103104729,5657.002549819393,5806.84181362933,39020.2020361469,0.0,1.0,5433.4166493938,216.8552734707182,5867.1271963352365,4999.706102452364,-29.425995625983887,0.0,29.425995625983887,61.46735402946525,26.769187943209566,2.296197933230822,69.66201604829496
2019-05-07,5872.3432731364055,6070.8502743260815,5785.794248161884,5787.988776708846,65731.7733276884,5872.3432731364055,6070.8502743260815,5785.794248161884,5787.988776708846,65731.7733276884,0.0,1.0,5466.37117390743,231.2395001537052,5928.85017421484,5003.892173600019,89.26587436492446,89.26587436492446,0.0,63.4529626248552,24.857103090123168,2.5527094768363368,71.85246903750506
2019-05-08,6016.390564667828,6048.964767614541,5785.655180579704,5868.524484231552,41258.3091292352,6016.390564667828,6048.964767614541,5785.655180579704,5868.524484231552,41258.3091292352,0.0,1.0,5503.671430571247,256.72503806238416,6017.121506696015,4990.2213544464785,144.04729153142216,144.04729153142216,0.0,69.2097004038957,23.081595726542947,2.998479880847545,74.99049564335851
2019-05-09,6203.36338752383,6233.103602648794,6000.99317716897,6019.432398356539,50251.3673273893,6203.36338752383,6233.103602648794,6000.99317716897,6019.432398356539,50251.3673273893,0.0,1.0,5550.396796879825,294.0652038385684,6138.527204556962,4962.2663892026885,186.9728228560025,186.9728228560025,0.0,77.62135200761762,21.432910317504163,3.6215964541327175,78.36245527006622
2019-05-10,6381.188657594636,6470.956250307884,6162.908725713277,6206.902609003593,68295.8084168684,6381.188657594636,6470.956250307884,6162.908725713277,6206.902609003593,68295.8084168684,0.0,1.0,5604.354249594168,341.3069481478732,6286.968145889915,4921.740353298422,177.82527007080625,177.82527007080625,0.0,84.77877472641681,19.90198815196815,4.259814350157416,80.98792213131873
2019-05-11,7123.713925641951,7260.622412121547,6390.483378381939,6391.180609814342,94460.84626179998,7123.713925641951,7260.622412121547,6390.483378381939,6391.180609814342,94460.84626179998,0.0,1.0,5697.087140463051,472.2487872915786,6641.584715046208,4752.589565879894,742.525268047315,742.525268047315,0.0,131.76066710648098,18.48041756968471,7.129745126680539,87.69949138112389
2019-05-12,6976.21185879835,7452.258372404436,6791.71282986,7126.436503131801,89629.44403531,6976.21185879835,7452.258372404436,6791.71282986,7126.436503131801,89629.44403531,0.0,1.0,5777.382861697713,544.7249378680582,6866.83273743383,4687.932985961597,-147.50206684360182,0.0,147.50206684360182,122.34919088458949,27.696249660678795,4.417536395127617,81.5414253441957
2019-05-13,7795.148768397192,8106.093178769872,6871.524690717449,6974.946968444459,118818.19370447,7795.148768397192,8106.093178769872,6871.524690717449,6974.946968444459,118818.19370447,0.0,1.0,5891.393813461376,702.6381702619146,7296.670153985206,4486.117472937547,818.9369095988422,818.9369095988422,0.0,172.1054565070361,25.71794611348745,6.69203737139715,86.9995431416064
2019-05-14,7957.5994193348815,8325.862935609164,7615.013995350683,7795.867969033588,133014.98608062,7957.5994193348815,8325.862935609164,7615.013995350683,7795.867969033588,133014.98608062,0.0,1.0,6017.701474034238,830.9439423534576,7679.589358741154,4355.813589327323,162.45065093768972,162.45065093768972,0.0,171.41582753779707,23.88094996252406,7.1779316906068145,87.77196927251666
2019-05-15,8177.001932924721,8253.664121358268,7851.251717321826,7962.55116269222,54457.3526514308,8177.001932924721,8253.664121358268,7851.251717321826,7962.55116269222,54457.3526514308,0.0,1.0,6167.120285741853,936.0493991727158,8039.2190840872845,4295.021487396421,219.40251358983915,219.40251358983915,0.0,174.8434479700858,22.175167822343774,7.8846504960342605,88.74463322506205
2019-05-16,7868.649793180488,8356.159615017754,7698.563286221779,8175.773723661724,61062.0419829568,7868.649793180488,8356.159615017754,7698.563286221779,8175.773723661724,61062.0419829568,0.0,1.0,6294.802838324193,986.5040862092171,8267.811010742627,4321.794665905758,-308.3521397442328,0.0,308.3521397442328,162.3546302579368,42.61638010247869,3.8096766986667125,79.20858172697534
2019-05-17,7374.966244799648,7925.162880390597,6839.235388346404,7873.645026493676,90297.75343260307,7374.966244799648,7925.162880390597,6839.235388346404,7873.645026493676,90297.75343260307,0.0,1.0,6398.600001125209,985.4284236834116,8369.456848492033,4427.743153758386,-493.68354838083997,0.0,493.68354838083997,150.75787095379843,74.83546355093308,2.0145244487086327,66.8272718627848
2019-05-18,7260.681240010961,7484.380765337264,7212.04289615702,7376.9066803391215,32349.1220239148,7260.681240010961,7484.380765337264,7212.04289615702,7376.9066803391215,32349.1220239148,0.0,1.0,6494.702860677592,970.2206541448124,8435.144168967217,4554.261552387967,-114.28500478868682,0.0,114.28500478868682,139.98945159995574,77.65328792505834,1.8027498299242244,64.32075423488524
2019-05-19,8185.62683053845,8269.837284835492,7248.827838409345,7260.83028263859,50195.50235225899,8185.62683053845,8269.837284835492,7248.827838409345,7260.83028263859,50195.50235225899,0.0,1.0,6639.972494457647,995.9776614888261,8631.9278174353,4648.017171479995,924.945590527489,924.945590527489,0.0,196.05774723763668,72.10662450183989,2.7189977147333257,73.11103483504813
2019-05-20,7974.150082796528,8189.442835464311,7594.4096014491615,8179.563256718874,41475.20522457951,7974.150082796528,8189.442835464311,7594.4096014491615,8179.563256718874,41475.20522457951,0.0,1.0,6770.238782490046,991.3383985091848,8752.915579508415,4787.561985471677,-211.47674774192183,0.0,211.47674774192183,182.05362243494832,82.0616333047029,2.2184986467301395,68.92961253794658
2019-05-21,7942.540724189475,8086.997322711207,7817.751570256889,7975.169691230662,24612.140434448705,7942.540724189475,8086.997322711207,7817.751570256889,7975.169691230662,24612.140434448705,0.0,1.0,6896.361335157148,970.7711487004303,8837.90363255801,4954.819037756287,-31.609358607052854,0.0,31.609358607052854,169.04979226102344,78.4578993977279,2.154656109311015,68.30082375544882
2019-05-22,7659.281820106275,8005.715485373395,7581.665339466685,7934.823667719054,32413.8927035008,7659.281820106275,8005.715485373395,7581.665339466685,7934.823667719054,32413.8927035008,0.0,1.0,7002.040551750033,930.1932097673716,8862.426971284776,5141.65413221529,-283.25890408320083,0.0,283.25890408320083,156.9748070995218,93.0865425895474,1.6863319093467797,62.77451805115309
2019-05-23,7857.32848638687,7946.628073526565,7456.309746692963,7584.531772533126,51501.44046773701,7857.32848638687,7946.628073526565,7456.309746692963,7584.531772533126,51501.44046773701,0.0,1.0,7104.320512965447,904.5319062174098,8913.384325400266,5295.256700530627,198.04666628059567,198.04666628059567,0.0,159.90851132674138,86.43750383315115,1.849989926078963,64.91215667643402
2019-05-24,7972.695359588533,8137.659282164933,7771.043093376893,7856.705818965015,50130.676735487206,7972.695359588533,8137.659282164933,7771.043093376893,7856.705818965015,50130.676735487206,0.0,1.0,7209.723158139297,874.8070540756597,8959.337266290617,5460.109049987977,115.36687320166311,115.36687320166311,0.0,156.72696574637865,80.2633964164975,1.9526580327239265,66.13221074309556
2019-05-25,8031.091034787867,8099.404044299764,7914.612071681704,7969.197013856858,33857.21511956189,8031.091034787867,8099.404044299764,7914.612071681704,7969.197013856858,33857.21511956189,0.0,1.0,7320.65254015882,827.7037297323747,8976.059999623569,5665.245080694071,58.39567519933371,58.39567519933371,0.0,149.70330213587542,74.53029667246197,2.0086234567638446,66.76220822011317
2019-05-26,8667.040593822454,8749.857463126431,7856.684088227783,8037.714472760142,68579.8478746025,8667.040593822454,8749.857463126431,7856.684088227783,8037.714472760142,68579.8478746025,0.0,1.0,7464.850699911369,796.3580624898807,9057.56682489113,5872.134574931608,635.9495590345869,635.9495590345869,0.0,184.43517762864056,69.20670405300042,2.6649900490477765,72.71479631275353
2019-05-27,8772.890876924921,8918.437728326355,8609.762015561299,8707.11115248986,68207.5508181706,8772.890876924921,8918.437728326355,8609.762015561299,8707.11115248986,68207.5508181706,0.0,1.0,7609.878080100793,754.0685257991108,9118.015131699016,6101.741028502572,105.85028310246707,105.85028310246707,0.0,178.821970876771,64.26336804921466,2.782642371620239,73.56345375120237
2019-05-28,8721.451073156137,8815.526167796186,8575.599009905673,8769.506139324316,48746.5032420577,8721.451073156137,8815.526167796186,8575.599009905673,8769.506139324316,48746.5032420577,0.0,1.0,7745.13110552521,693.3629690344111,9131.857043594033,6358.405167456388,-51.43980376878426,0.0,51.43980376878426,166.04897295700167,63.34739917204107,2.621243731033694,72.38517829026252
2019-05-29,8656.00181978206,8759.652466318965,8446.591404805022,8721.20032238225,51414.209996722406,8656.00181978206,8759.652466318965,8446.591404805022,8721.20032238225,51414.209996722406,0.0,1.0,7867.76302713812,619.2592318155132,9106.281490769146,6629.244563507094,-65.44925337407767,0.0,65.44925337407767,154.18833203150157,63.49753161504369,2.4282571008629827,70.83065911981124
2019-05-30,8272.528666399843,8959.329724572988,8059.450724481321,8659.343572523589,70936.8963916241,8272.528666399843,8959.329724572988,8059.450724481321,8659.343572523589,70936.8963916241,0.0,1.0,7962.330027578381,516.1207244884898,8994.57147655536,6930.088578601401,-383.47315338221597,0.0,383.47315338221597,143.17487974353716,86.35293316984173,1.6580198782817972,62.3780089768771
2019-05-31,8549.803800005411,8583.05802560085,8107.574895601581,8270.16412387346,65403.7068289068,8549.803800005411,8583.05802560085,8107.574895601581,8270.16412387346,65403.7068289068,0.0,1.0,8033.634521296553,492.11644391494764,9017.86740912645,7049.4016334666585,277.27513360556804,277.27513360556804,0.0,152.75346930511083,80.18486651485303,1.9050161950050208,65.57678398766133
2019-06-01,8546.420116986454,8624.90779440573,8444.654649342765,8551.924472599923,40461.28819564,8546.420116986454,8624.90779440573,8444.654649342765,8551.924472599923,40461.28819564,0.0,1.0,8112.144934205959,436.6693301715217,8985.483594549001,7238.806273862915,-3.3836830189575267,0.0,3.3836830189575267,141.8425072118886,74.69906769371764,1.898852443426384,65.50359083410191
2019-06-02,8729.764926411035,8819.726049308474,8529.876468384788,8546.981012876138,34059.90781988,8729.764926411035,8819.726049308474,8529.876468384788,8546.981012876138,34059.90781988,0.0,1.0,8158.87574210665,450.7429242711318,9060.361590648914,7257.3898935643865,183.3448094245814,183.3448094245814,0.0,144.8069573699381,69.36342000130922,2.0876559628577267,67.61297203997859
2019-06-03,8125.577708182177,8771.224459824167,8076.7992817491395,8732.85125795993,53041.95647135,8125.577708182177,8771.224459824167,8076.7992817491395,8732.85125795993,53041.95647135,0.0,1.0,8167.274656549016,448.35372886218175,9063.98211427338,7270.567198824652,-604.187218228858,0.0,604.187218228858,134.46360327208538,107.56511987470557,1.250066968072102,55.55687834230027
2019-06-04,7687.933961222136,8091.50809988672,7475.938735871384,8089.692149340302,64833.64899822,7687.933961222136,8091.50809988672,7475.938735871384,8089.692149340302,64833.64899822,0.0,1.0,8142.821257963886,460.95517339720834,9064.731604758303,7220.910911169469,-437.6437469600414,0.0,437.6437469600414,124.85906018122215,131.14216466651527,0.9520893642310192,48.77283702665287
2019-06-05,7781.117345354632,7910.018578521693,7595.4539810223505,7733.249139798498,55478.64423323001,7781.117345354632,7910.018578521693,7595.4539810223505,7733.249139798498,55478.64423323001,0.0,1.0,8138.444635572593,464.1001705380566,9066.644976648706,7210.24429449648,93.18338413249603,93.18338413249603,0.0,122.59651189202741,121.77486719033561,1.0067472436689875,50.16811393886983
2019-06-06,7793.523121835239,7870.535631504716,7493.335495894017,7781.455568715834,46108.2410988,7793.523121835239,7870.535631504716,7493.335495894017,7781.455568715834,46108.2410988,0.0,1.0,8159.3724794243735,436.4752661993168,9032.323011823008,7286.421947025739,12.405776480607528,12.405776480607528,0.0,114.725745076926,113.07666239102593,1.014583758054314,50.36195462204061
2019-06-07,7989.061721297216,8111.893152941528,7748.439007547141,7799.098526676337,45779.60052998999,7989.061721297216,8111.893152941528,7748.439007547141,7799.098526676337,45779.60052998999,0.0,1.0,8195.791503488686,384.8810757084231,8965.553654905532,7426.029352071841,195.53859946197645,195.53859946197645,0.0,120.49809181871531,104.99975793452408,1.147603520132453,53.43647043666955
2019-06-08,7905.357174751752,8051.753162890247,7783.11180582929,7986.198379934975,23260.721182,7905.357174751752,8051.753162890247,7783.11180582929,7986.198379934975,23260.721182,0.0,1.0,8181.778020699351,390.3343122494618,8962.446645198275,7401.109396200428,-83.70454654546393,0.0,83.70454654546393,111.89108526023564,103.47867140673408,1.0812961138671338,51.953016519981915
2019-06-09,7630.087256900112,7944.124972369964,7505.296549188661,7905.952160113027,35699.60858397,7630.087256900112,7944.124972369964,7505.296549188661,7905.952160113027,35699.60858397,0.0,1.0,8164.57487940453,407.1848802849932,8978.944639974517,7350.205118834544,-275.26991785163955,0.0,275.26991785163955,103.89886488450453,115.74947472422734,0.8976184568616243,47.30236753420655
2019-06-10,7993.33671750234,8018.006687854557,7512.323113177195,7629.892663354734,44141.56781046,7993.33671750234,8018.006687854557,7512.323113177195,7629.892663354734,44141.56781046,0.0,1.0,8167.114679070172,405.8833990124519,8978.881477095076,7355.347881045269,363.2494606022283,363.2494606022283,0.0,122.4239074357705,107.48165510106824,1.1390214201730668,53.249650023650034
2019-06-11,7893.129693966111,8016.929503482724,7697.1396640828,7993.822973841425,37442.32070693,7893.129693966111,8016.929503482724,7697.1396640828,7993.822973841425,37442.32070693,0.0,1.0,8178.807072763166,393.6686194128322,8966.14431158883,7391.469833937501,-100.20702353622983,0.0,100.20702353622983,113.67934261892977,106.96203856072263,1.0628008230639108,51.52222217389441
2019-06-12,8128.749436344683,8225.166958610584,7799.81024933534,7893.649419904113,49382.19245518,8128.749436344683,8225.166958610584,7799.81024933534,7893.649419904113,49382.19245518,0.0,1.0,8192.378120261055,386.6181629925668,8965.614446246189,7419.141794275922,235.61974237857248,235.61974237857248,0.0,122.38937117318996,99.32189294924247,1.2322496837201433,55.202143949530964
2019-06-13,8214.446048574373,8316.139709933535,8030.844129361963,8146.94708691294,27754.36567236,8214.446048574373,8316.139709933535,8030.844129361963,8146.94708691294,27754.36567236,0.0,1.0,8204.465654710348,383.1519406944996,8970.769536099348,7438.161773321349,85.69661222968989,85.69661222968989,0.0,119.76845982008282,92.22747202429657,1.298620217938217,56.49564063710509
2019-06-14,8674.064306496184,8708.651706803008,8161.041335932608,8233.492237084602,37325.12050322,8674.064306496184,8708.651706803008,8161.041335932608,8233.492237084602,37325.12050322,0.0,1.0,8236.614318295764,394.64148867044565,9025.897295636656,7447.331340954873,459.61825792181116,459.61825792181116,0.0,144.0434453987777,85.63979545113253,1.6819685829465958,62.71395547440265
2019-06-15,8827.743609737543,8874.186319469882,8580.412342832346,8666.991051686033,39493.60622303,8827.743609737543,8874.186319469882,8580.412342832346,8666.991051686033,39493.60622303,0.0,1.0,8244.649469091517,405.35702097306176,9055.36351103764,7433.935427145393,153.67930324135887,153.67930324135887,0.0,144.73172095896206,79.52266720462308,1.8200058680947768,64.53908088228164
2019-06-16,8966.461847314675,9336.67383372975,8782.443840810618,8858.309496571588,80926.0151015987,8966.461847314675,9336.67383372975,8782.443840810618,8858.309496571588,80926.0151015987,0.0,1.0,8254.328017611006,420.65566697268235,9095.63935155637,7413.016683665641,138.71823757713173,138.71823757713173,0.0,144.30218643168845,73.84247669000715,1.9541894164448628,66.14976702464048
2019-06-17,9324.638689518004,9426.614520523526,8963.606580564197,8964.80806013626,81098.0902514761,9324.638689518004,9426.614520523526,8963.606580564197,8964.80806013626,81098.0902514761,0.0,1.0,8284.487398429099,474.1331055237305,9232.75360947656,7336.221187381638,358.1768422033292,358.1768422033292,0.0,159.57894755823423,68.56801406929235,2.3273088731572353,69.94568168686081
2019-06-18,9083.220313728672,9346.862980063584,8944.56685414265,9322.61776293116,72401.84236129512,9083.220313728672,9346.862980063584,8944.56685414265,9322.61776293116,72401.84236129512,0.0,1.0,8305.848323126429,500.63472112641654,9307.117765379262,7304.578880873596,-241.41837578933155,0.0,241.41837578933155,148.18045130407467,80.91446847786656,1.8313220625629905,64.68081066359605
2019-06-19,9265.114616032846,9310.850797520605,8994.484379233345,9083.11159353228,50378.2174308164,9265.114616032846,9310.850797520605,8994.484379233345,9083.11159353228,50378.2174308164,0.0,1.0,8355.477620608079,544.4402066517365,9444.358033911552,7266.597207304606,181.89430230417383,181.89430230417383,0.0,150.58858351836744,75.1348635865904,2.0042437868383054,66.7137532452914
2019-06-20,9528.700614353933,9591.957004499538,9198.34889873235,9270.892280450247,47237.11500696961,9528.700614353933,9591.957004499538,9198.34889873235,9270.892280450247,47237.11500696961,0.0,1.0,8404.422461325505,603.6147784350378,9611.65201819558,7197.192904455429,263.58599832108666,263.58599832108666,0.0,158.6598274328474,69.76808761611964,2.2741031444896547,69.45728476260716
2019-06-21,10165.97850167636,10184.20052340585,9532.575474558476,9532.576696650436,72094.74357140911,10165.97850167636,10184.20052340585,9532.575474558476,9532.576696650436,72094.74357140911,0.0,1.0,8485.400380560002,720.907070993888,9927.214522547778,7043.586238572227,637.277887322427,637.277887322427,0.0,192.84683171067454,64.78465278639682,2.9767363629548944,74.85375170163519
2019-06-22,10716.163882834322,11199.239980069831,10054.62884681466,10192.187112255167,105915.5375245426,10716.163882834322,11199.239980069831,10054.62884681466,10192.187112255167,105915.5375245426,0.0,1.0,8584.720328381165,876.4082149761783,10337.536758333521,6831.903898428808,550.1853811579622,550.1853811579622,0.0,218.37101381405225,60.15717758736848,3.63000763286981,78.40176346793253
2019-06-23,10893.998228744716,11304.46257112932,10559.985606251415,10800.11488057563,72952.10513280501,10893.998228744716,11304.46257112932,10559.985606251415,10800.11488057563,72952.10513280501,0.0,1.0,8723.141354409292,1008.7115463946404,10740.564447198572,6705.718261620012,177.8343459103944,177.8343459103944,0.0,215.47553753521953,55.86023633112787,3.857404688693498,79.41287448567579
2019-06-24,11055.00982310724,11124.465668108023,10596.61408724884,10893.779061664638,76624.33758084351,11055.00982310724,11124.465668108023,10596.61408724884,10893.779061664638,76624.33758084351,0.0,1.0,8891.495147503549,1103.3818089039098,11098.258765311368,6684.7315296957295,161.0115943625242,161.0115943625242,0.0,211.58525588002703,51.87021945033303,4.079127833315318,80.31158039691893
2019-06-25,11750.048914335412,11793.57707011208,10969.62772807202,11054.703277252169,96617.29987978173,11750.048914335412,11793.57707011208,10969.62772807202,11054.703277252169,96617.29987978173,0.0,1.0,9089.941725952587,1241.4411572756883,11572.824040503963,6607.059411401211,695.039091228171,695.039091228171,0.0,246.11767269060874,48.165203775309244,5.109864661608162,83.63302535515095
2019-06-26,12903.32381402804,13839.61952926797,11586.46935907452,11768.463342162991,124696.9369763085,12903.32381402804,13839.61952926797,11586.46935907452,11768.463342162991,124696.9369763085,0.0,1.0,9345.431760562225,1466.07290314597,12277.577566854165,6413.285954270285,1153.2748996926275,1153.2748996926275,0.0,310.91461747646724,44.72483207707287,6.951722410956805,87.42410828348228
2019-06-27,11211.652222183428,13342.542784250256,10356.958301803672,12967.710879585824,140338.1696815117,11211.652222183428,13342.542784250256,10356.958301803672,12967.710879585824,140338.1696815117,0.0,1.0,9506.561285606538,1486.1077746667786,12478.776834940096,6534.3457362729805,-1691.6715918446116,0.0,1691.6715918446116,288.7064305138625,162.3638863461828,1.778144370714923,64.00475041753637
